PlotName,NAME,PLOT,BLOCK,RANGE,ROW,PEDIGREE,MAT_DAY,DH,HT,LODG,YLD,ID,Blue,Green,Red,RedEdge,NIR,NGRDI,BGI,GLI,NDVI,NDRE,CIG,CIRE,Canopy,TRAIT,AUC
1176,NDHWS17-0365-H50,1176,2,16,22,NDSW1379/B105'S'//NDSW14098,205,174,26,2,88.01,45,0.04037239,0.04171854,0.0301652,0.06507648,0.2207001,0.1962215,0.8675717,0.1429275,0.7077686,0.4990362,5.41663,2.744838,0.608599,Height_90,19.09996635
1175,NDHWS17-0066-C42,1175,2,16,23,NDSW1379/NDSW1370,207,175,29,1,89.17,46,0.04163133,0.04443848,0.03209152,0.06864285,0.2377735,0.1928609,0.8471501,0.1487366,0.7052445,0.4998374,5.322442,2.765655,0.6255464,Height_90,18.35659868
1174,NDHWS17-0187-C21,1174,2,16,24,NDSW1379/4/NDSW1370/3/NDSW0913//NDSW0913/CA909-946W,209,178,29,1,102.17,47,0.03863752,0.04174403,0.0298659,0.06581643,0.2451298,0.2117073,0.8095451,0.1720218,0.7255738,0.5239934,6.274357,3.129409,0.6382506,Height_90,16.72355855
1173,ELGIN-ND,1173,2,16,25,WALWORTH/REEDER//ND721,207,172,31,2,89.49,48,0.0447296,0.04679305,0.0336214,0.07213035,0.2264271,0.1966868,0.8690965,0.1426916,0.6956432,0.4789376,4.677824,2.412867,0.6106993,Height_90,20.16692908
1172,NDHWS17-0279-H68,1172,2,16,26,B104'S'/NDSW0612//NDSW1379,210,178,32,1,87.33,49,0.04128404,0.04527196,0.03267869,0.06933942,0.2339938,0.1879567,0.8327654,0.1518197,0.7008098,0.4953421,4.939517,2.622942,0.6295532,Height_90,16.39477683
1171,NDHWS17-0066-A11,1171,2,16,27,NDSW1379/NDSW1370,207,174,27,2,93.34,50,0.04117198,0.0441421,0.03165054,0.06837125,0.2285928,0.1934035,0.8478746,0.1488548,0.7048786,0.4945619,5.018688,2.612657,0.6220657,Height_90,18.20745981
1170,NDHWS17-0057-C26,1170,2,16,28,NDSW1370/NDSW0914,208,173,29,1,99.17,51,0.04015527,0.04216182,0.03095198,0.06475664,0.2247086,0.1820886,0.8612182,0.1378756,0.705273,0.5045663,5.317679,2.794937,0.6194712,Height_90,20.24920901
1169,ELGIN-ND,1169,2,16,29,WALWORTH/REEDER//ND721,207,172,32,1,96.36,52,0.04051364,0.04376563,0.03084966,0.06845186,0.2343924,0.2062072,0.8398675,0.1562426,0.7192287,0.5065183,5.218257,2.686412,0.6449222,Height_90,21.91459925
1168,NDHWS17-0187-H65,1168,2,16,30,NDSW1379/4/NDSW1370/3/NDSW0913//NDSW0913/CA909-946W,209,176,31,2,109.89,53,0.03869646,0.04218199,0.02996663,0.06629579,0.2462911,0.2098055,0.8124168,0.1704587,0.7238884,0.5210033,6.050602,3.063697,0.6368383,Height_90,19.59797219
1167,NDHWS17-0256-C36,1167,2,16,31,NDSW14098/NDSW0612,209,176,30,2,111.78,54,0.03880929,0.04112487,0.02989948,0.06433179,0.2404583,0.1986398,0.8265518,0.1594007,0.7256885,0.5304437,6.321816,3.217813,0.6338028,Height_90,20.85836054
1166,NDHWS17-0013-A17,1166,2,16,32,NDSW1379/NDSW0601,210,176,30,1,121.11,55,0.03593949,0.03832438,0.02767031,0.06038313,0.2312591,0.2012758,0.8220002,0.1630203,0.727634,0.5315076,6.428756,3.24425,0.6334322,Height_90,22.50450203
1155,NDHWS17-0187-C34,1155,2,15,22,NDSW1379/4/NDSW1370/3/NDSW0913//NDSW0913/CA909-946W,211,178,29,1,94.1,56,0.04108694,0.04445772,0.03138447,0.07029676,0.250783,0.210094,0.8361016,0.162797,0.7089758,0.4975994,5.676122,2.819069,0.6106993,Height_90,18.35250079
1156,NDHWS17-0066-A04,1156,2,15,23,NDSW1379/NDSW1370,211,179,27,1,94.56,57,0.04301213,0.04597085,0.03270444,0.07191605,0.2414622,0.2054395,0.8474282,0.1561674,0.6993511,0.4847438,5.212788,2.611261,0.6108548,Height_90,18.61762223
1157,NDHWS17-0323-C10,1157,2,15,24,NDSW15128/NDSW1370//NDSW14098,211,179,28,2,100.59,58,0.04146578,0.04486623,0.03200592,0.07078528,0.2526993,0.208859,0.820702,0.1674739,0.7094619,0.5013861,5.818191,2.883199,0.6262664,Height_90,16.93395392
1158,NDHWS17-0187-C40,1158,2,15,25,NDSW1379/4/NDSW1370/3/NDSW0913//NDSW0913/CA909-946W,211,178,28,1,103.35,59,0.04277452,0.04648279,0.03282458,0.07369809,0.264834,0.2105552,0.8219459,0.1680732,0.7148453,0.5057494,5.855526,2.91675,0.6260193,Height_90,19.58568464
1159,NDHWS17-0083-C32,1159,2,15,26,NDSW14098/NDSW0601,208,176,29,2,94.78,60,0.04209099,0.04402561,0.03203565,0.06873677,0.2383373,0.194861,0.8567902,0.1469393,0.7043927,0.4993162,5.55756,2.796575,0.6168043,Height_90,19.2221482
1160,NDSW0932,1160,2,15,27,NDSW0345/ND2831,207,174,30,2,99.9,61,0.0427172,0.04348586,0.03115419,0.06837162,0.2162433,0.2079222,0.8833213,0.1441491,0.6978866,0.4760009,5.03754,2.457536,0.5915493,Height_90,19.47601949
1161,NDHWS17-0066-A11,1161,2,15,28,NDSW1379/NDSW1370,208,174,30,2,101.49,62,0.04212696,0.04476217,0.03210478,0.06963758,0.2389196,0.1957575,0.8533171,0.1491208,0.6984016,0.4892652,5.243507,2.684632,0.6148999,Height_90,20.95588293
1162,NDHWS17-0066-H60,1162,2,15,29,NDSW1379/NDSW1370,NA,180,30,1,112.46,63,0.04287756,0.04773601,0.0337476,0.07469437,0.2708318,0.20213,0.8137868,0.1665855,0.7110754,0.5046202,5.562085,2.869,0.6317025,Height_90,20.08586946
1163,NDHWS17-0255-C28,1163,2,15,30,NDSW10117'S'/NDSW0612,206,175,28,2,108.53,64,0.04292502,0.04444582,0.03242029,0.06848966,0.2315295,0.1936156,0.8562762,0.1467574,0.6997834,0.4956255,5.423674,2.804605,0.6143759,Height_90,18.82471421
1164,NDHWS17-0066-C39,1164,2,15,31,NDSW1379/NDSW1370,212,181,30,2,105.89,65,0.04432995,0.0491626,0.03560812,0.07623084,0.2805594,0.1819055,0.8267687,0.1506827,0.7107267,0.5109879,5.498039,2.921791,0.6389918,Height_90,21.43106967
1165,NDHWS17-0066-H64,1165,2,15,32,NDSW1379/NDSW1370,212,179,30,2,119.94,66,0.04024468,0.04505,0.03161895,0.07141918,0.2683997,0.2009381,0.820173,0.1635443,0.7183435,0.5115609,5.722071,2.925303,0.639486,Height_90,22.51694042
1154,NDHWS17-0066-C28,1154,2,14,22,NDSW1379/NDSW1370,210,178,29,1,104.26,67,0.04302118,0.04994574,0.03483691,0.07788706,0.2864044,0.2086274,0.7717693,0.1873048,0.7069952,0.5019556,5.587828,2.928138,0.6393625,Height_90,21.43112663
1153,NDHWS17-0323-C10,1153,2,14,23,NDSW15128/NDSW1370//NDSW14098,211,177,28,2,98.57,68,0.04283962,0.04694882,0.03306276,0.07405056,0.2744031,0.2231459,0.7870341,0.1900005,0.7071972,0.5028464,6.29932,3.101479,0.6244536,Height_90,18.55679147
1152,NDHWS17-0066-H64,1152,2,14,24,NDSW1379/NDSW1370,210,181,30,1,114.7,69,0.04328198,0.05016267,0.03503588,0.07871876,0.3024915,0.2121311,0.764761,0.1909529,0.7120882,0.5111084,6.049547,3.108911,0.6456635,Height_90,20.45754553
1151,NDHWS17-0066-C36,1151,2,14,25,NDSW1379/NDSW1370,209,177,28,2,111.69,70,0.04546111,0.05066673,0.03581443,0.07866914,0.2872143,0.2090796,0.7899157,0.180774,0.7071912,0.5050523,5.817359,3.033761,0.6303435,Height_90,20.9740439
1150,NDHWS17-0256-H60,1150,2,14,26,NDSW14098/NDSW0612,210,180,30,1,99.97,71,0.04022804,0.04506335,0.03092385,0.07253171,0.2783683,0.2453377,0.7442228,0.2194365,0.7267002,0.5214301,6.803221,3.288812,0.6450947,Height_90,17.88091803
1149,NDHWS17-0279-H68,1149,2,14,27,B104'S'/NDSW0612//NDSW1379,210,179,29,2,94.62,72,0.04341827,0.04790074,0.0340112,0.07412121,0.2696376,0.2076696,0.7851648,0.1827265,0.7044252,0.5053939,5.846853,3.066287,0.6245367,Height_90,21.18716563
1148,NDHWS17-0187-H46,1148,2,14,28,NDSW1379/4/NDSW1370/3/NDSW0913//NDSW0913/CA909-946W,205,174,30,1,90.95,73,0.04343995,0.04619801,0.03266734,0.07204208,0.2552959,0.2164766,0.8138268,0.1757059,0.704685,0.4999276,5.873787,2.977541,0.6178651,Height_90,22.35925187
1147,CHECK_02,1147,2,14,29,SUNEL/4/RUSS/3/RUSS//CHINASCAB#22/N92-0248,208,173,28,1,105.86,74,0.04573477,0.04847506,0.03427408,0.0752833,0.2493342,0.2168147,0.82177,0.1723615,0.7000088,0.4872165,5.371621,2.724424,0.6192241,Height_90,20.72797164
1146,NDVITPRO,1146,2,14,30,ND2849/ND721//ND735,207,172,27,2,106.56,75,0.04656317,0.04793774,0.03424281,0.07525309,0.2540219,0.2099591,0.8435245,0.160638,0.6999719,0.4902839,5.666456,2.805245,0.6101263,Height_90,22.53859814
1145,NDHWS17-0256-A20,1145,2,14,31,NDSW14098/NDSW0612,207,176,29,1,107.02,76,0.04496438,0.04650518,0.03309113,0.07286592,0.2517272,0.2239368,0.8157731,0.1789118,0.7129995,0.5050911,6.17466,3.083097,0.6247838,Height_90,20.13003573
1144,NDHWS17-0187-C42,1144,2,14,32,NDSW1379/4/NDSW1370/3/NDSW0913//NDSW0913/CA909-946W,214,179,31,1,110.13,77,0.04127732,0.04455658,0.03129508,0.07100517,0.2600543,0.2175789,0.7842685,0.1908491,0.7084418,0.5049512,6.202228,3.09537,0.6150235,Height_90,21.24952418
1133,NDHWS17-0256-A10,1133,2,13,22,NDSW14098/NDSW0612,210,175,29,2,88.77,78,0.04222884,0.04579529,0.03233884,0.07208837,0.2395941,0.2151788,0.8106547,0.1756755,0.7002696,0.4838725,5.309263,2.627853,0.6249073,Height_90,19.6758101
1134,NDHWS17-0255-C39,1134,2,13,23,NDSW10117'S'/NDSW0612,208,176,29,2,91.95,79,0.04666336,0.04945005,0.03555995,0.07671936,0.2545433,0.2058143,0.831179,0.1641875,0.6885736,0.4785075,5.37064,2.687365,0.604541,Height_90,18.1130013
1135,NDHWS17-0128-C26,1135,2,13,24,NDSW10067'S'//NDSW1304'A'/NDSW0932,207,174,28,2,94.85,80,0.04586342,0.04606679,0.03404007,0.07052115,0.2166001,0.1995541,0.8673139,0.1462367,0.6797419,0.4705473,5.052901,2.520377,0.5985915,Height_90,15.88513436
1136,NDHWS17-0252-A16,1136,2,13,25,NDSW14098/CHECK_02,210,176,29,2,97.77,81,0.04608021,0.05078498,0.03566668,0.07946639,0.2698571,0.2189724,0.8021361,0.1824519,0.6963465,0.4833258,5.385348,2.693042,0.611317,Height_90,20.65945968
1137,NDHWS17-0045-C37,1137,2,13,26,NDSW0932/NDSW10067'S',207,176,28,2,90.95,82,0.04303261,0.04592333,0.0323398,0.0723906,0.2381061,0.2241382,0.8108254,0.1806658,0.7003985,0.4859694,5.38985,2.648114,0.6239679,Height_90,16.34220628
1138,NDHWS17-0057-C15,1138,2,13,27,NDSW1370/NDSW0914,211,179,35,1,101.08,83,0.04508712,0.04933074,0.03606671,0.07638663,0.2770555,0.1856043,0.8095974,0.1618923,0.6961978,0.5005494,5.731775,2.983821,0.6181122,Height_90,22.43931678
1139,NDHWS17-0066-C37,1139,2,13,28,NDSW1379/NDSW1370,207,174,28,2,109.32,84,0.04394531,0.04725301,0.03431167,0.07298138,0.2491538,0.1939661,0.8183448,0.1622585,0.6927288,0.4909164,5.345311,2.753187,0.6156412,Height_90,19.45003045
1140,NDHWS17-0045-C38,1140,2,13,29,NDSW0932/NDSW10067'S',211,175,33,3,109,85,0.04193582,0.045471,0.0318042,0.07240327,0.2654204,0.2416228,0.7750066,0.2043581,0.718864,0.5114544,6.549612,3.122396,0.6249073,Height_90,20.34641389
1141,FALLER,1141,2,13,30,ND2857/3/KITT/AMIDON//GR/STOASIB,208,174,32,2,112.85,86,0.04474821,0.04691328,0.03364807,0.0737319,0.2532864,0.2116501,0.8263327,0.1674961,0.7055504,0.4978421,5.792663,2.852783,0.6199611,Height_90,19.55105845
1142,NDHWS17-0260-A12,1142,2,13,31,NDSW1379/NDSW0914,210,174,30,2,108.06,87,0.04566351,0.04674036,0.0343631,0.07202714,0.2418991,0.1998123,0.8380927,0.1583411,0.6976438,0.495259,5.740289,2.913232,0.6077341,Height_90,21.80734057
1143,FALLER,1143,2,13,32,ND2857/3/KITT/AMIDON//GR/STOASIB,211,174,34,2,111.32,88,0.04087465,0.04415335,0.0307159,0.07092082,0.2541656,0.2286145,0.7943695,0.1912291,0.7103625,0.5000093,6.121091,2.944428,0.6192241,Height_90,24.76553915
1132,NDHWS17-0323-A06,1132,2,12,22,NDSW15128/NDSW1370//NDSW14098,215,177,29,1,96.82,89,0.04072353,0.04878527,0.03226556,0.08021386,0.2857342,0.244209,0.7504012,0.2144277,0.7207539,0.4935578,5.628961,2.671664,0.6606128,Height_90,18.99900563
1131,NDHWS17-0323-C19,1131,2,12,23,NDSW15128/NDSW1370//NDSW14098,211,174,29,1,112.77,90,0.04209689,0.04628144,0.03228797,0.07420647,0.2628165,0.2226895,0.7917034,0.1866234,0.7132899,0.4991911,5.921862,2.864886,0.6381739,Height_90,20.10312349
1130,NDHWS17-0323-A06,1130,2,12,24,NDSW15128/NDSW1370//NDSW14098,214,176,30,1,107.37,91,0.04341449,0.05093399,0.03417926,0.08278248,0.2963651,0.2417724,0.7556355,0.210715,0.7184937,0.4958613,5.767072,2.756854,0.6460341,Height_90,19.56532267
1129,NDHWS17-0256-A16,1129,2,12,25,NDSW14098/NDSW0612,212,178,32,1,109.5,92,0.04331933,0.04718137,0.03325442,0.07481683,0.2626467,0.2249235,0.7897604,0.189028,0.7103817,0.5000766,6.028372,2.927114,0.6328144,Height_90,19.21769025
1128,NDHWS17-0187-H56,1128,2,12,26,NDSW1379/4/NDSW1370/3/NDSW0913//NDSW0913/CA909-946W,212,180,33,2,100.56,93,0.04110802,0.04686258,0.03224397,0.07649999,0.2886994,0.236831,0.753121,0.2112812,0.7185632,0.5084728,6.483354,3.057765,0.6359883,Height_90,20.69424351
1127,NDHWS17-0040-A30,1127,2,12,27,NDSW1370/NDSW0932,208,174,32,2,105.68,94,0.04071228,0.04408302,0.03079165,0.07123993,0.2489039,0.2377656,0.7786582,0.2008256,0.7176434,0.5013622,6.224976,2.914133,0.632938,Height_90,19.20884326
1126,NDHWS17-0362-A17,1126,2,12,28,NDSW1379/B104'S'//NDSW14098,210,175,29,2,113.91,95,0.04118461,0.04502629,0.03186461,0.07116036,0.2459238,0.2086498,0.8087888,0.173105,0.702159,0.4922986,5.492634,2.74103,0.6309612,Height_90,20.30166172
1125,NDHWS17-0126-H51,1125,2,12,29,NDSW0932//NDSW0450/NDSW10067'S',211,175,28,2,104.04,96,0.04367417,0.04434601,0.03242174,0.0695825,0.2254409,0.2192918,0.8293181,0.1724583,0.6976736,0.4862136,5.870519,2.781157,0.5974796,Height_90,16.43470816
1124,NDHWS17-0256-C37,1124,2,12,30,NDSW14098/NDSW0612,211,177,30,1,113.43,97,0.04209041,0.04538547,0.03241292,0.07189201,0.2596426,0.2167669,0.8001527,0.1817421,0.7051355,0.5026365,6.202672,3.002887,0.6219038,Height_90,20.4986341
1123,NDHWS17-0187-H58,1123,2,12,31,NDSW1379/4/NDSW1370/3/NDSW0913//NDSW0913/CA909-946W,212,176,30,1,106.21,98,0.04340666,0.04753563,0.03347988,0.07601824,0.2780055,0.2286406,0.7833314,0.1946884,0.7149763,0.5077404,6.498791,3.101198,0.6231777,Height_90,21.81101876
1122,NDHWS17-0323-H29,1122,2,12,32,NDSW15128/NDSW1370//NDSW14098,214,177,29,0,108.28,99,0.037912,0.04376399,0.02982453,0.07187188,0.2786365,0.2373718,0.7501833,0.212317,0.7196793,0.5113835,6.576094,3.090928,0.6439338,Height_90,22.59181661
1111,NDHWS17-0187-H47,1111,2,11,22,NDSW1379/4/NDSW1370/3/NDSW0913//NDSW0913/CA909-946W,214,182,32,1,114.42,100,0.0384303,0.0430805,0.02949487,0.07004193,0.2585513,0.2307109,0.7928721,0.1898352,0.7245341,0.5085897,6.123414,2.933361,0.6282431,Height_90,22.2573522
1112,NDHWS17-0066-C43,1112,2,11,23,NDSW1379/NDSW1370,208,174,29,1,115.86,101,0.04298774,0.04524623,0.03291485,0.06965142,0.226007,0.1950972,0.8472329,0.1507203,0.6933557,0.4832232,5.047635,2.600194,0.6069694,Height_90,20.89381211
1113,NDHWS17-0128-C26,1113,2,11,24,NDSW10067'S'//NDSW1304'A'/NDSW0932,211,174,30,1,100.62,102,0.04347387,0.04500189,0.03269215,0.06940644,0.2163854,0.2017137,0.8593988,0.1496285,0.6874633,0.472618,4.86349,2.447595,0.5966148,Height_90,19.10627552
1114,NDHWS17-0256-A27,1114,2,11,25,NDSW14098/NDSW0612,211,176,31,1,108.17,103,0.0437578,0.04680232,0.03339496,0.07340757,0.2498373,0.2164386,0.8179164,0.1743477,0.7011829,0.4897278,5.626811,2.76586,0.6045219,Height_90,20.77138462
1115,NDHWS17-0362-H49,1115,2,11,26,NDSW1379/B104'S'//NDSW14098,211,176,28,1,109.09,104,0.04243259,0.04458753,0.03226974,0.0690057,0.2259224,0.2038066,0.8393752,0.1590432,0.6957754,0.4863143,5.183276,2.615362,0.6059981,Height_90,18.29863992
1116,NDHWS17-0256-A10,1116,2,11,27,NDSW14098/NDSW0612,212,176,30,2,102.23,105,0.04151887,0.04469426,0.03165021,0.06989241,0.2315576,0.2113378,0.8219751,0.1683211,0.7047328,0.4893634,5.208539,2.624293,0.6244131,Height_90,19.82539396
1117,NDHWS17-0057-C15,1117,2,11,28,NDSW1370/NDSW0914,212,180,35,1,112,106,0.03943231,0.04474987,0.03197887,0.07022071,0.2662353,0.190504,0.8013022,0.1645909,0.7116886,0.5133579,5.756352,3.001471,0.6376328,Height_90,23.37064404
1118,NDHWS17-0187-H65,1118,2,11,29,NDSW1379/4/NDSW1370/3/NDSW0913//NDSW0913/CA909-946W,211,178,31,2,107.84,107,0.04178245,0.046004,0.03225034,0.07262672,0.2643037,0.2190387,0.797047,0.18122,0.7176144,0.510082,5.987095,2.995374,0.6288609,Height_90,20.60237935
1119,NDHWS17-0057-C26,1119,2,11,30,NDSW1370/NDSW0914,208,174,30,1,104.03,108,0.04280583,0.04502585,0.03302716,0.06913499,0.2361755,0.186846,0.8493991,0.1452814,0.6972104,0.4954763,5.308916,2.762022,0.6182613,Height_90,21.39474153
1120,NDHWS17-0187-H64,1120,2,11,31,NDSW1379/4/NDSW1370/3/NDSW0913//NDSW0913/CA909-946W,208,175,34,2,112.91,109,0.04303723,0.04512575,0.03285031,0.069502,0.2427534,0.1991779,0.8312463,0.1591257,0.7032724,0.5046019,5.76484,2.98603,0.616259,Height_90,24.08000103
1121,NDHWS17-0255-C39,1121,2,11,32,NDSW10117'S'/NDSW0612,212,179,29,1,110.76,110,0.03879499,0.04259279,0.02970562,0.06744866,0.2465573,0.2184219,0.8081553,0.1780338,0.7125371,0.5059714,5.821076,2.92569,0.6212009,Height_90,22.15893096
1110,NDHWS17-0066-C46,1110,1,10,22,NDSW1379/NDSW1370,211,176,32,2,130.91,111,0.0381421,0.04296894,0.02982173,0.06834378,0.263725,0.2233514,0.7798462,0.1892959,0.7351619,0.5313379,6.385097,3.205643,0.6410922,Height_90,23.84559468
1109,NDSW14098,1109,1,10,23,FREYR/NDSW0612,210,175,29,2,112.69,112,0.03988787,0.04310908,0.03013118,0.06779825,0.2350023,0.2242012,0.811626,0.1778891,0.7213514,0.5086398,5.69123,2.84867,0.6299174,Height_90,20.41968921
1108,NDHWS17-0365-A22,1108,1,10,24,NDSW1379/B105'S'//NDSW14098,207,176,32,2,118.3,113,0.0405501,0.04335872,0.03070162,0.06841881,0.2458488,0.2254,0.8027461,0.1818324,0.7256254,0.5194097,6.237391,3.087135,0.6288609,Height_90,22.37862554
1107,BARLOW,1107,1,10,25,ND2831//PARSHALL/ND706/3/ND721,206,172,32,1,115.98,114,0.04139918,0.0448738,0.03132599,0.0710269,0.2535973,0.2308725,0.7936701,0.1892573,0.7237677,0.513843,6.100888,2.995441,0.6300964,Height_90,24.83510203
1106,NDHWS17-0255-C28,1106,1,10,26,NDSW10117'S'/NDSW0612,208,176,30,2,119.14,115,0.03996373,0.04297567,0.0305683,0.06682078,0.2459403,0.216774,0.8014426,0.178425,0.7257959,0.5258077,6.196927,3.170141,0.6311316,Height_90,22.34524938
1105,NDHWS17-0066-A23,1105,1,10,27,NDSW1379/NDSW1370,212,181,34,1,115.26,116,0.04169847,0.04893329,0.03397933,0.07656055,0.2895963,0.2123199,0.7684721,0.1884169,0.7260843,0.5215853,5.768269,3.014261,0.6438102,Height_90,22.94802341
1104,NDHWS17-0066-H47,1104,1,10,28,NDSW1379/NDSW1370,211,178,33,3,121.26,117,0.03757189,0.04269064,0.02971911,0.06775461,0.2729012,0.2224346,0.7621439,0.1950616,0.742826,0.5450552,6.775225,3.426119,0.6570299,Height_90,24.99592126
1103,NDHWS17-0187-H66,1103,1,10,29,NDSW1379/4/NDSW1370/3/NDSW0913//NDSW0913/CA909-946W,210,176,32,2,112,118,0.03943866,0.04361506,0.03053327,0.06898091,0.2637189,0.2289398,0.778246,0.1922685,0.73948,0.536304,6.636285,3.309662,0.6441809,Height_90,22.26024298
1102,NDHWS17-0187-C34,1102,1,10,30,NDSW1379/4/NDSW1370/3/NDSW0913//NDSW0913/CA909-946W,211,178,34,1,112.91,119,0.0392984,0.04426969,0.03056439,0.07092606,0.275945,0.2370345,0.7666539,0.2019774,0.7387194,0.5338799,6.697845,3.269337,0.6430306,Height_90,20.99041021
1101,NDHWS17-0013-A21,1101,1,10,31,NDSW1379/NDSW0601,207,176,30,2,114.93,120,0.0428429,0.04623173,0.03287252,0.07219151,0.2601018,0.2176254,0.7936767,0.1833239,0.7189831,0.5171454,6.138288,3.110852,0.6205831,Height_90,21.65025046
1100,NDHWS17-0256-A27,1100,1,10,32,NDSW14098/NDSW0612,212,177,30,1,111.09,121,0.03695518,0.04019149,0.0280455,0.06397711,0.2393335,0.2289029,0.7833674,0.192721,0.7281777,0.52394,6.466591,3.173329,0.627996,Height_90,22.10592566
1089,NDHWS17-0279-H61,1089,1,9,22,B104'S'/NDSW0612//NDSW1379,213,179,29,1,106.89,122,0.0437988,0.04731651,0.03393494,0.07405127,0.2626158,0.1994248,0.8228288,0.1611259,0.7214687,0.5149287,5.642534,2.90552,0.6331851,Height_90,18.33670207
1090,CHECK_02,1090,1,9,23,SUNEL/4/RUSS/3/RUSS//CHINASCAB#22/N92-0248,212,174,28,2,115.87,123,0.04516705,0.04811801,0.03388387,0.07532923,0.2456274,0.2133711,0.8321661,0.1645826,0.7160121,0.4966278,5.117973,2.601948,0.6272462,Height_90,20.17818603
1091,NDHWS17-0040-C56,1091,1,9,24,NDSW1370/NDSW0932,212,176,31,2,106.47,124,0.04263301,0.04761871,0.03227292,0.07665293,0.2674811,0.2477887,0.773911,0.2031726,0.7405534,0.5154957,5.859397,2.831588,0.6633309,Height_90,19.25872458
1092,NDHWS17-0187-C35,1092,1,9,25,NDSW1379/4/NDSW1370/3/NDSW0913//NDSW0913/CA909-946W,212,176,30,1,108.82,125,0.04457519,0.04616937,0.03309564,0.07266034,0.2568671,0.2258911,0.8125282,0.1810709,0.7234867,0.5169569,6.460663,3.143919,0.6155177,Height_90,20.05820897
1093,NDHWS17-0045-C37,1093,1,9,26,NDSW0932/NDSW10067'S',208,176,31,1,90.6,126,0.0447851,0.04747694,0.03317709,0.0747936,0.2442945,0.2259395,0.8259953,0.1740445,0.7153083,0.4955418,5.327836,2.631496,0.6185041,Height_90,19.08056549
1094,NDSW14098,1094,1,9,27,FREYR/NDSW0612,207,175,28,2,99.44,127,0.04498216,0.04668404,0.03304244,0.07316684,0.238597,0.2177178,0.8426232,0.1629807,0.7162148,0.4980669,5.38889,2.685149,0.6209538,Height_90,18.47916117
1095,NDHWS17-0252-A16,1095,1,9,28,NDSW14098/CHECK_02,208,176,30,1,105.4,128,0.04284469,0.04747179,0.0325393,0.07551674,0.2689865,0.2277995,0.7968287,0.1856801,0.7297378,0.5148279,5.722705,2.871543,0.6418335,Height_90,23.17407662
1096,NDHWS17-0187-C26,1096,1,9,29,NDSW1379/4/NDSW1370/3/NDSW0913//NDSW0913/CA909-946W,NA,176,33,2,112.08,129,0.04439083,0.04802317,0.03346879,0.07622346,0.2703103,0.2267002,0.8059559,0.1812369,0.7312478,0.5168864,5.928186,2.946099,0.6345441,Height_90,23.64677589
1097,NDHWS17-0045-C47,1097,1,9,30,NDSW0932/NDSW10067'S',208,176,33,2,125.89,130,0.04141955,0.0433174,0.03073493,0.06870814,0.2448043,0.2311603,0.8102495,0.1827205,0.731344,0.5225728,6.372401,3.096716,0.6341671,Height_90,20.58893631
1098,NDHWS17-0066-A24,1098,1,9,31,NDSW1379/NDSW1370,208,174,32,1,102.43,131,0.04558042,0.04819508,0.03469426,0.07470965,0.2506894,0.1982037,0.8318425,0.1582321,0.7105103,0.5026439,5.352216,2.774535,0.622807,Height_90,24.01678888
1099,NDHWS17-0323-H29,1099,1,9,32,NDSW15128/NDSW1370//NDSW14098,213,177,30,1,114.99,132,0.04000951,0.04412703,0.03010859,0.07148415,0.2716453,0.2372611,0.7865867,0.1955724,0.7364963,0.5244535,6.498675,3.141718,0.6355325,Height_90,21.69280561
1088,BARLOW,1088,1,8,22,ND2831//PARSHALL/ND706/3/ND721,207,171,31,2,109.4,133,0.04930895,0.05068215,0.0355849,0.07985601,0.2607749,0.2272669,0.8369329,0.1698767,0.7146747,0.4930211,5.641588,2.756845,0.6270077,Height_90,22.83464594
1087,NDHWS17-0323-C12,1087,1,8,23,NDSW15128/NDSW1370//NDSW14098,213,177,31,1,111.32,134,0.04922443,0.05184716,0.03629007,0.08241949,0.2812042,0.2305064,0.8142117,0.1819895,0.7133465,0.4954489,5.991451,2.868964,0.6199611,Height_90,21.93582967
1086,FALLER,1086,1,8,24,ND2857/3/KITT/AMIDON//GR/STOASIB,207,174,31,2,NA,135,0.04842544,0.05068967,0.03572914,0.07980373,0.2681353,0.2260294,0.8122842,0.1786448,0.7158235,0.5002598,5.91707,2.893269,0.6383741,Height_90,22.06293823
1085,NDHWS17-0066-C46,1085,1,8,25,NDSW1379/NDSW1370,210,176,32,1,114.7,136,0.05031283,0.05251271,0.03744598,0.08204986,0.2748203,0.2095434,0.837385,0.1615827,0.7102531,0.4963535,5.644697,2.835029,0.6170002,Height_90,23.35399234
1084,NDHWS17-0256-C50,1084,1,8,26,NDSW14098/NDSW0612,211,176,31,1,102.68,137,0.04741563,0.04857622,0.03470552,0.07604869,0.2493695,0.2117279,0.856165,0.1548274,0.7118232,0.4960377,5.436275,2.701897,0.6277319,Height_90,18.41822283
1083,NDHWS17-0057-H45,1083,1,8,27,NDSW1370/NDSW0914,208,175,33,2,104.95,138,0.04998601,0.0504088,0.03675005,0.07775383,0.2608223,0.1917704,0.8697841,0.1401076,0.7072202,0.5003374,5.638015,2.903901,0.6251544,Height_90,23.85112649
1082,NDHWS17-0045-C38,1082,1,8,28,NDSW0932/NDSW10067'S',212,176,33,2,112.23,139,0.04544068,0.04749572,0.032842,0.07581083,0.2683557,0.2443534,0.8091319,0.1902312,0.726822,0.5104971,6.442813,3.078262,0.634297,Height_90,22.38629119
